% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=942270, Tue Dec  7 10:24:06 2021, <python>{}</python>
1 10 0.1998762318038727 1.000049995028483 52 5.2000000000000000e+01 138 185   
2 20 0.19975441024688054 1.000049995028483 52 8.8000000000000000e+01 138 165   
3 30 0.19963591344721768 1.000049995028483 52 8.5000000000000000e+01 138 187   
4 40 0.19951919782573274 1.000049995028483 52 8.4000000000000000e+01 157 254   
5 50 0.19940534748511202 1.000049995028483 52 1.0300000000000000e+02 166 254   
6 60 0.1992939418795862 1.000049995028483 52 1.3800000000000000e+02 210 263   
7 70 0.19918471278543307 1.000049995028483 52 1.2700000000000000e+02 163 256   
